ID NbBats Proj Graph Tree Trace
44123c25000379 3 0.11643409729003906 0.056227684020996094 0.697084903717041 0.03859400749206543
44123c25000169 5 0.10672879219055176 0.08249783515930176 0.9147608280181885 0.09302401542663574
44123c25000323 3 0.04844236373901367 0.035100698471069336 0.14505290985107422 0.04663348197937012
44123c25000262 2 0.047899723052978516 0.016062498092651367 0.07279181480407715 0.023024559020996094
44123c25000307 5 0.07867741584777832 0.05734443664550781 0.21183991432189941 0.06016850471496582
44123c25000275 2 0.03318953514099121 0.03902912139892578 0.2957475185394287 0.012119054794311523
44123c25000007 5 0.10884928703308105 0.12686848640441895 1.3491008281707764 0.06270051002502441
44123c25000010 4 0.06657242774963379 0.05886554718017578 0.1100618839263916 0.04314422607421875
44123c25000025 2 0.047861337661743164 0.028751850128173828 0.07849407196044922 0.015392780303955078
44123c25000168 4 0.09653759002685547 0.0512537956237793 0.36008119583129883 0.08169794082641602
44123c25000228 4 0.07952260971069336 0.06923151016235352 0.47019433975219727 0.061919450759887695
44123c25000479 2 0.024610519409179688 0.017980337142944336 0.032472848892211914 0.027185678482055664
44123c25000266 2 0.045144081115722656 0.03430438041687012 0.11546897888183594 0.015877962112426758
44123c25000443 4 0.05628609657287598 0.060575008392333984 0.7836589813232422 0.08801007270812988
44123c25000346 3 0.041733741760253906 0.02901291847229004 0.06016945838928223 0.035628557205200195
44123c25000360 2 0.030594587326049805 0.03097701072692871 0.24569392204284668 0.01849818229675293
44123c25000258 6 0.08198761940002441 0.04764556884765625 0.2175464630126953 0.05709075927734375
